EXHAUST TEMP 1,EXHAUST TEMP 2,EXHAUST TEMP 3,EXHAUST TEMP 4,EXHAUST TEMP 5,EXHAUST TEMP 6,KW,AMP,FREQ,LO IN TEMP,CPW IN TEMP,CPW OUT TEMP,SCAV TEMP,FO TEMP,TC IN TEMP,TC OUT TEMP,LO PRESS,FO PRESS,CW PRESS,SCAV AIR PRESS,TC LO PRESS,Rack Index,AvgEGT
420.0,425,423,428,411.0,433.0,252,403,60,61,53,73,36.0,98,532,435,5.1,7.8,3.4,0.9,2.7,18.56,423.3333333333333
351.0,365,320,364,427.0,366.0,250,426,60,60,60,64,35.0,95,502,422,5.0,7.4,3.4,0.9,4.7,18.5,365.5
425.0,425,419,427,410.0,426.0,240,390,60,61,51,72,34.0,96,517,436,5.1,8.0,3.5,0.8,2.7,18.2,422.0
347.0,358,320,363,415.0,351.0,227,374,60,60,58,62,31.0,94,503,417,5.0,7.5,3.4,0.8,4.7,17.81,359.0
425.0,423,416,428,413.0,420.0,220,379,60,61,50,71,33.0,102,526,435,5.1,8.4,3.5,0.8,2.7,17.6,420.8333333333333
356.0,360,318,361,419.0,356.0,225,363,60,60,56,61,31.0,100,500,422,5.0,8.0,3.4,0.8,4.7,17.75,361.6666666666667
426.0,424,428,406,427.0,428.0,216,373,60,61,52,72,35.0,96,528,440,5.1,8.1,3.4,0.8,2.7,17.48,423.1666666666667
352.0,358,321,364,419.0,355.0,217,371,60,60,58,62,33.0,94,495,422,5.0,7.3,3.4,0.8,4.7,17.51,361.5
376.0,380,329,360,402.0,414.0,429,701,60,61,61,66,34.0,95,546,380,4.7,7.3,3.2,2.0,4.6,23.87,376.8333333333333
384.0,385,368,413,422.0,335.0,498,788,60,61,61,66,42.0,96,556,381,4.8,7.2,3.2,2.2,4.7,25.94,384.5
379.0,377,327,356,402.0,416.0,433,690,60,60,59,64,36.0,94,507,382,4.8,7.3,3.2,1.8,4.7,23.99,376.1666666666667
373.0,369,322,352,413.0,408.0,408,667,60,60,59,64,34.0,96,508,382,4.8,6.8,3.3,1.7,4.7,23.24,372.8333333333333
390.0,382,340,360,411.0,410.0,487,776,60,61,60,66,40.0,95,548,374,4.7,7.0,3.2,2.2,4.6,25.61,382.1666666666667
367.0,366,314,345,398.0,390.0,383,642,60,60,58,62,36.0,98,501,389,4.7,7.1,3.3,1.7,4.7,22.49,363.3333333333333
369.0,365,315,350,398.0,394.0,375,602,60,60,58,62,37.0,98,498,377,4.8,7.0,3.2,1.7,4.7,22.25,365.1666666666667
370.0,363,313,351,398.0,398.0,416,452,60,60,58,63,37.0,97,500,380,4.8,7.2,3.3,1.6,4.7,23.48,365.5
390.0,377,321,359,409.0,403.0,462,733,60,60,59,64,40.0,94,540,374,4.7,7.1,3.2,2.1,4.6,24.86,376.5
338.0,340,302,343,388.0,331.0,200,270,60,59,59,61,31.0,98,483,397,4.8,7.4,3.5,0.8,4.8,17.0,340.3333333333333
409.0,415,416,441,396.0,430.0,200,450,60,61,52,57,32.0,98,532,461,4.7,7.6,3.6,0.7,4.6,17.0,417.8333333333333
342.0,347,309,357,401.0,347.0,135,209,60,59,58,62,30.0,101,469,401,4.9,7.9,3.4,0.6,4.8,15.05,350.5
407.0,414,416,456,396.0,419.0,123,454,60,61,50,55,30.0,105,527,453,4.6,8.2,3.6,0.7,2.5,14.69,418.0
414.0,410,406,406,396.0,403.0,200,394,60,59,57,62,30.0,102,500,427,5.2,9.3,3.6,0.6,4.7,17.0,405.8333333333333
339.0,340,307,356,400.0,329.0,194,283,60,59,58,62,30.0,102,480,408,5.0,9.3,3.5,0.7,4.7,16.82,345.1666666666667
427.0,419,411,417,393.0,414.0,150,279,60,60,70,49,31.0,105,507,427,5.1,8.3,3.6,0.6,2.7,15.5,413.5
338.0,342,366,398,314.0,310.0,180,290,60,59,61,57,30.0,103,482,408,5.0,8.4,3.5,0.6,4.7,16.4,344.6666666666667
419.0,417,405,423,409.0,422.0,229,389,60,61,50,71,31.0,103,506,429,5.0,8.2,3.7,0.4,2.7,17.87,415.8333333333333
347.0,348,305,355,408.0,338.0,255,429,60,60,58,62,30.0,101,483,413,5.0,8.2,3.2,0.8,4.7,18.65,350.1666666666667
413.0,408,401,408,400.0,402.0,198,350,60,60,50,70,31.0,95,507,424,5.0,7.7,3.6,0.7,2.7,16.94,405.3333333333333
346.0,344,309,351,402.0,333.0,202,320,60,59,58,62,30.0,94,480,408,5.0,7.6,3.5,0.7,4.7,17.06,347.5
431.0,421,440,396,456.0,321.0,373,572,60,61,51,71,33.0,99,539,402,4.9,8.2,3.5,1.5,2.6,22.19,410.8333333333333
431.0,431,436,483,464.0,457.0,405,640,60,62,53,59,31.0,98,542,431,4.5,8.2,3.6,1.5,2.5,23.15,450.3333333333333
425.0,426,423,469,448.0,439.0,369,596,60,62,51,58,31.0,101,536,430,4.5,8.2,3.6,1.5,2.5,22.07,438.3333333333333
324.0,329,301,377,392.0,298.0,174,342,60,59,58,62,30.0,103,456,406,5.0,7.9,3.5,0.6,4.9,16.22,336.8333333333333
393.0,399,407,431,386.0,425.0,179,269,60,61,48,54,30.0,108,513,456,4.5,8.0,3.7,0.4,2.6,16.37,406.8333333333333
355.0,365,320,354,407.0,347.0,269,478,60,59,59,63,30.0,98,474,400,4.9,7.9,3.5,1.0,4.8,19.07,358.0
419.0,416,417,458,401.0,428.0,223,388,60,62,51,56,30.0,102,533,465,4.3,7.9,3.6,0.8,2.5,17.69,423.1666666666667
355.0,365,320,354,407.0,347.0,269,478,60,59,59,63,30.0,98,474,400,4.9,7.9,3.5,1.0,4.8,19.07,358.0
419.0,416,417,458,402.0,428.0,223,388,60,62,51,56,30.0,102,533,465,4.3,7.9,3.6,0.8,2.5,17.69,423.3333333333333
351.0,364,310,339,397.0,344.0,288,522,60,59,58,63,30.0,96,507,397,4.8,7.9,3.5,1.3,4.7,19.64,350.8333333333333
432.0,419,424,462,419.0,425.0,261,437,60,61,50,56,30.0,100,556,456,4.2,8.2,3.6,0.6,2.3,18.83,430.1666666666667
341.0,340,309,351,406.0,330.0,209,375,60,59,57,61,30.0,95,482,405,4.8,7.9,3.4,0.8,4.8,17.27,346.1666666666667
402.0,403,414,445,399.0,431.0,208,296,60,62,50,55,30.0,100,528,456,4.0,8.1,3.7,0.7,2.2,17.24,415.6666666666667
344.0,343,310,349,406.0,335.0,213,381,60,59,58,62,30.0,96,486,400,4.8,7.9,3.5,0.8,4.7,17.39,347.8333333333333
397.0,399,409,451,397.0,426.0,205,294,60,62,49,55,31.0,100,528,456,3.6,8.1,3.7,0.6,2.0,17.15,413.1666666666667
420.0,415,407,408,401.0,407.0,198,295,60,61,50,71,31.0,100,514,430,4.9,8.1,3.6,0.7,2.7,16.94,409.6666666666667
344.0,346,312,365,409.0,326.0,180,316,60,60,57,62,30.0,99,486,416,4.9,8.0,3.0,0.6,4.7,16.4,350.3333333333333
436.0,449,432,436,403.0,422.0,197,362,60,61,51,71,31.0,100,520,427,4.9,8.1,3.6,0.8,2.6,16.91,429.6666666666667
349.0,351,307,347,390.0,320.0,208,403,60,60,59,64,30.0,98,508,414,4.9,7.9,2.7,0.9,4.6,17.24,344.0
420.0,407,406,411,398.0,402.0,173,293,60,60,59,70,31.0,99,497,428,4.6,8.4,3.6,0.6,2.6,16.19,407.3333333333333
343.0,344,309,373,406.0,317.0,173,277,60,59,57,62,30.0,96,476,416,4.9,8.3,2.7,0.6,4.6,16.19,348.6666666666667
417.0,415,402,408,393.0,405.0,189,352,60,60,50,71,31.0,99,509,427,4.8,8.3,3.6,0.7,2.6,16.67,406.6666666666667
363.0,369,321,368,411.0,364.0,209,344,60,60,58,63,30.0,98,489,411,4.8,8.2,2.7,0.7,4.6,17.27,366.0
342.0,344,315,351,407.0,334.0,202,330,60,59,58,63,30.0,92,489,418,4.8,7.4,2.6,0.7,4.6,17.06,348.8333333333333
400.0,406,416,435,397.0,433.0,195,328,60,61,50,55,30.0,96,537,470,5.0,7.4,3.6,0.5,2.9,16.85,414.5
369.0,386,327,359,406.0,393.0,426,675,60,60,59,64,43.0,90,507,381,4.6,7.3,2.8,1.8,4.5,23.78,373.3333333333333
369.0,382,327,358,409.0,388.0,419,681,60,60,59,65,43.0,90,509,381,4.6,7.1,2.6,1.8,4.5,23.57,372.1666666666667
370.0,384,330,360,410.0,390.0,410,690,60,60,59,65,43.0,91,510,390,4.6,7.6,2.5,1.8,4.5,23.3,374.0
375.0,376,322,355,405.0,381.0,388,628,60,60,59,63,34.0,95,512,389,4.6,7.1,3.3,1.8,4.4,22.64,369.0
381.0,388,329,363,414.0,380.0,426,690,60,60,59,64,39.0,100,520,383,4.5,8.7,3.2,1.9,4.4,23.78,375.8333333333333
383.0,388,333,363,414.0,380.0,443,725,60,60,59,64,42.0,84,516,389,4.6,7.2,3.1,1.8,4.4,24.29,376.8333333333333
351.0,357,321,349,414.0,332.0,219,321,60,61,60,64,33.0,95,515,406,4.5,7.1,3.4,1.9,4.4,17.57,354.0
448.0,448,453,506,460.0,474.0,463,761,60,62,55,61,35.0,104,583,441,4.9,7.3,3.5,1.9,2.7,24.89,464.8333333333333
431.0,416,405,425,405.0,422.0,216,339,60,61,51,71,34.0,104,507,430,4.8,7.6,3.5,0.8,2.6,17.48,417.3333333333333
344.0,355,324,356,423.0,377.0,221,380,60,60,58,63,33.0,103,506,420,4.7,7.5,3.5,0.8,4.4,17.63,363.1666666666667
416.0,406,393,408,394.0,406.0,176,283,60,61,50,70,33.0,110,494,428,4.7,8.1,3.6,0.6,2.6,16.28,403.8333333333333
344.0,348,317,369,414.0,322.0,187,301,60,60,58,62,32.0,108,490,420,4.7,8.1,3.4,0.6,4.4,16.61,352.3333333333333
382.0,398,335,364,417.0,383.0,431,705,60,61,60,65,40.0,108,551,389,4.4,6.6,3.2,1.9,4.3,23.93,379.8333333333333
393.0,399,344,366,427.0,391.0,469,750,60,61,60,65,40.0,110,527,434,4.3,7.6,3.3,2.1,4.2,25.07,386.6666666666667
400.0,402,343,364,428.0,402.0,485,768,60,61,60,65,38.0,106,529,390,4.3,6.8,3.3,2.2,4.2,25.55,389.8333333333333
393.0,394,338,361,414.0,390.0,468,753,60,61,60,65,41.0,109,557,386,4.3,6.7,3.3,2.0,4.2,25.04,381.6666666666667
389.0,391,337,358,406.0,383.0,440,702,60,61,59,65,39.0,102,549,383,4.3,7.1,2.8,2.0,4.2,24.2,377.3333333333333
406.0,399,344,365,417.0,399.0,496,782,60,61,60,67,41.0,103,534,399,4.3,7.0,2.6,2.3,4.2,25.88,388.3333333333333
400.0,393,338,364,413.0,397.0,464,743,60,61,60,66,41.0,104,528,399,4.3,6.8,3.1,2.0,4.1,24.92,384.1666666666667
409.0,406,346,372,419.0,406.0,470,750,60,61,60,66,37.0,105,366,533,4.2,6.4,2.9,2.2,4.0,25.1,393.0
408.0,400,344,366,419.0,400.0,479,777,60,61,60,67,37.0,104,565,388,4.2,6.5,2.5,2.3,4.1,25.37,389.5
406.0,394,344,367,413.0,382.0,465,746,60,60,59,65,40.0,100,528,388,4.2,7.0,2.9,2.1,4.1,24.95,384.3333333333333
406.0,385,332,360,407.0,377.0,431,685,60,60,59,65,40.0,100,526,388,4.2,7.0,2.9,2.1,4.1,23.93,377.8333333333333
415.0,411,410,424,436.0,436.0,501,818,60,62,57,64,37.0,107,575,414,4.8,7.0,3.2,2.0,2.7,26.03,422.0
415.0,405,408,423,436.0,441.0,498,798,60,62,57,64,37.0,108,574,414,4.8,7.8,3.5,2.0,2.7,25.94,421.3333333333333
406.0,390,398,409,418.0,431.0,444,710,60,62,55,62,36.0,102,550,414,4.9,7.3,3.5,1.8,2.7,24.32,408.6666666666667
401.0,390,397,408,417.0,430.0,447,700,60,62,55,61,36.0,102,549,414,4.9,7.3,3.5,1.7,2.7,24.41,407.1666666666667
400.0,389,397,416,415.0,431.0,470,750,60,62,56,62,36.0,105,560,410,4.8,7.1,3.5,1.8,2.7,25.1,408.0
410.0,394,402,424,424.0,440.0,487,785,60,62,56,63,37.0,408,569,407,4.8,7.2,3.5,2.1,2.7,25.61,415.6666666666667
413.0,388,399,422,420.0,432.0,501,817,60,62,57,64,38.0,109,554,408,4.8,7.4,3.5,2.1,2.7,26.03,412.3333333333333
411.0,399,405,427,432.0,438.0,503,775,60,62,56,63,38.0,108,553,407,4.8,7.1,3.5,2.1,2.7,26.09,418.6666666666667
402.0,398,401,414,423.0,423.0,430,709,60,62,54,60,36.0,109,562,409,4.9,7.0,3.5,1.8,2.7,23.9,410.1666666666667
407.0,390,403,421,428.0,432.0,490,790,60,62,56,63,37.0,108,570,403,4.8,7.2,3.5,2.2,2.7,25.7,413.5
416.0,398,410,432,430.0,443.0,499,795,60,62,56,63,38.0,109,558,408,4.8,7.3,3.5,2.3,2.7,25.97,421.5
411.0,397,408,430,430.0,438.0,492,794,60,62,55,61,36.0,108,549,406,4.8,7.0,3.5,2.0,2.7,25.76,419.0
406.0,397,405,423,424.0,433.0,461,739,60,62,54,61,36.0,107,566,406,4.8,7.2,3.5,2.0,2.7,24.83,414.6666666666667
399.0,383,394,411,419.0,423.0,416,667,60,62,55,61,35.0,106,557,407,4.8,7.4,3.5,1.7,2.7,23.48,404.8333333333333
344.0,350,321,356,422.0,333.0,242,357,60,60,60,64,0.8,102,490,409,4.3,8.0,3.4,0.8,4.2,18.26,354.3333333333333
381.0,380,380,399,402.0,406.0,200,352,60,62,51,56,0.7,106,509,441,5.0,8.1,3.6,0.6,2.8,17.0,391.3333333333333
400.0,398,380,402,410.0,360.0,300,620,60,60,60,63,34.0,102,530,450,4.0,8.2,3.3,1.4,4.0,20.0,391.6666666666667
346.0,348,315,372,414.0,315.0,180,302,60,60,60,64,34.0,101,480,413,4.1,8.0,3.2,0.6,4.0,16.4,351.6666666666667
389.0,391,383,405,403.0,410.0,198,330,60,61,53,59,34.0,104,524,444,5.0,8.2,3.3,0.6,2.8,16.94,396.8333333333333
397.0,377,399,405,408.0,414.0,354,560,60,62,54,60,33.0,106,548,415,4.9,8.0,3.3,1.4,2.7,21.62,400.0
333.0,339,313,381,407.0,308.0,186,318,60,61,59,63,34.0,104,468,414,4.2,8.0,3.2,0.5,2.7,16.58,346.8333333333333
381.0,388,381,402,397.0,405.0,188,308,60,61,51,57,34.0,106,512,442,5.0,8.1,3.3,0.5,2.9,16.64,392.3333333333333
399.0,379,403,411,397.0,411.0,283,458,60,62,52,59,33.0,105,521,431,4.9,8.0,3.3,1.0,2.7,19.49,400.0
326.0,340,316,340,348.0,354.0,130,260,60,60,61,65,34.0,103,503,414,4.1,7.7,3.2,0.5,5.1,14.9,337.3333333333333
373.0,381,376,382,390.0,392.0,125,277,60,61,51,57,34.0,107,493,478,5.0,8.1,3.3,0.4,3.0,14.75,382.3333333333333
394.0,381,400,410,396.0,416.0,258,458,60,61,52,58,34.0,105,531,430,5.0,8.1,3.3,0.9,2.8,18.74,399.5
359.0,374,323,330,344.0,340.0,146,254,60,61,61,65,34.0,102,449,416,4.0,8.0,3.1,0.6,5.0,15.38,345.0
370.0,376,377,386,388.0,396.0,133,238,60,61,51,57,34.0,105,490,436,4.9,8.2,3.3,0.4,3.0,14.99,382.1666666666667
352.0,368,326,331,350.0,349.0,159,262,60,60,57,61,33.0,101,442,413,3.8,7.9,3.4,0.5,5.0,15.77,346.0
371.0,381,375,381,385.0,397.0,140,248,60,61,49,54,34.0,104,480,432,5.0,8.3,3.5,0.4,3.0,15.2,381.6666666666667
344.0,361,320,326,355.0,350.0,161,296,60,60,59,63,36.0,100,514,457,3.6,7.8,2.8,0.7,4.9,15.83,342.6666666666667
377.0,388,377,396,398.0,401.0,159,286,60,61,44,54,34.0,103,517,445,4.9,8.2,3.5,0.5,3.0,15.77,389.5
397.0,375,400,406,415.0,414.0,360,578,60,62,53,60,34.0,105,551,414,4.8,7.9,3.5,1.4,2.6,21.8,401.1666666666667
433.0,424,413,423,393.0,405.0,183,314,60,61,52,72,35.0,108,516,433,4.8,8.3,3.5,0.8,2.6,16.49,415.1666666666667
396.0,389,399,411,408.0,424.0,221,405,60,62,51,57,34.0,109,518,452,4.8,8.2,3.5,0.5,2.7,17.63,404.5
403.0,374,405,414,424.0,414.0,424,656,60,62,53,60,35.0,106,533,406,4.8,8.1,3.4,1.6,2.6,23.72,405.6666666666667
423.0,413,406,432,408.0,417.0,230,345,60,61,52,72,35.0,108,506,431,4.7,8.2,3.5,0.8,2.5,17.9,416.5
396.0,388,398,409,422.0,421.0,270,437,60,61,51,57,33.0,109,524,444,4.9,8.2,3.6,0.7,2.5,19.1,405.6666666666667
417.0,410,400,422,405.0,414.0,200,350,60,61,52,72,35.0,101,508,432,4.7,8.3,3.5,0.8,2.5,17.0,411.3333333333333
393.0,383,392,408,407.0,420.0,210,320,60,62,52,58,34.0,105,532,448,4.8,8.2,3.5,0.6,2.7,17.3,400.5
443.0,424,418,436,408.0,431.0,237,396,60,62,53,73,35.0,107,528,434,4.7,8.3,3.5,0.9,2.4,18.11,426.6666666666667
396.0,383,394,406,407.0,419.0,225,375,60,62,51,57,34.0,109,517,495,4.8,8.0,3.5,0.7,2.7,17.75,400.8333333333333
436.0,425,407,432,406.0,422.0,223,390,60,61,52,71,34.0,108,523,431,4.7,8.5,3.5,0.7,2.5,17.69,421.3333333333333
393.0,391,389,400,406.0,415.0,193,336,60,61,51,57,34.0,109,512,443,4.8,8.2,3.5,0.6,2.6,16.79,399.0
423.0,414,416,403,405.0,406.0,171,288,60,61,51,71,34.0,104,501,436,4.5,8.4,3.6,0.6,2.5,16.13,411.1666666666667
374.0,386,346,335,361.0,360.0,167,263,60,60,58,63,33.0,103,537,430,5.2,8.2,3.0,0.6,2.6,16.01,360.3333333333333
427.0,420,408,432,405.0,420.0,232,413,60,61,52,72,34.0,102,517,433,4.5,8.3,3.5,0.9,2.4,17.96,418.6666666666667
368.0,344,329,376,329.0,376.0,272,385,60,60,58,63,33.0,102,553,426,5.2,7.9,3.1,0.8,5.6,19.16,353.6666666666667
368.0,379,334,338,355.0,347.0,179,237,60,60,57,62,33.0,104,459,423,5.2,8.2,3.2,0.5,5.6,16.37,353.5
391.0,391,381,399,398.0,408.0,181,379,60,61,51,57,33.0,107,502,444,4.9,8.0,3.5,0.5,2.8,16.43,394.6666666666667
372.0,380,337,332,352.0,344.0,179,241,60,60,57,62,33.0,103,456,420,5.2,8.2,3.3,0.5,5.6,16.37,352.8333333333333
391.0,392,384,399,397.0,413.0,189,364,60,61,52,57,33.0,106,506,443,4.8,8.0,3.6,0.6,2.7,16.67,396.0
368.0,381,339,329,368.0,358.0,208,280,60,60,58,63,33.0,102,534,423,5.1,8.0,3.0,0.7,5.6,17.24,357.1666666666667
397.0,397,396,406,405.0,194.0,425,420,60,61,52,68,33.0,104,525,448,4.8,8.1,3.5,0.6,2.7,23.75,365.8333333333333
364.0,374,335,322,352.0,344.0,188,255,60,60,58,62,32.0,102,517,418,5.2,8.0,3.9,0.4,5.6,16.64,348.5
394.0,397,386,401,394.0,408.0,177,370,60,61,51,57,33.0,105,512,449,4.8,8.0,3.5,0.5,2.8,16.31,396.6666666666667
376.0,389,344,333,368.0,360.0,176,347,60,60,58,63,33.0,102,465,425,5.1,8.0,3.1,0.6,5.6,16.28,361.6666666666667
408.0,398,399,407,414.0,427.0,216,387,60,62,52,58,33.0,104,515,453,4.7,8.0,3.5,0.6,2.7,17.48,408.8333333333333
364.0,382,338,317,358.0,355.0,182,326,60,60,58,63,33.0,107,761,424,5.1,7.9,3.0,0.7,5.5,16.46,352.3333333333333
408.0,389,407,414,408.0,425.0,251,404,60,61,52,58,33.0,110,507,448,4.7,7.8,3.5,0.7,2.7,18.53,408.5
386.0,415,342,342,396.0,419.0,255,452,60,60,59,65,33.0,107,559,414,5.0,7.8,2.7,1.2,5.5,18.65,383.3333333333333
388.0,363,402,410,406.0,422.0,273,479,60,62,54,61,33.0,110,533,419,4.6,8.0,3.5,1.3,2.6,19.19,398.5
364.0,381,337,327,377.0,366.0,230,375,60,60,58,63,32.0,107,533,422,5.1,8.1,2.6,0.7,2.3,17.9,358.6666666666667
397.0,375,398,407,414.0,425.0,229,365,60,61,51,57,32.0,110,524,440,4.7,8.0,2.5,0.6,2.6,17.87,402.6666666666667
364.0,401,332,382,400.0,330.0,252,407,60,60,58,63,33.0,108,473,424,5.1,7.9,3.0,0.8,5.5,18.56,368.1666666666667
399.0,372,406,413,408.0,420.0,297,403,60,61,53,59,33.0,110,515,438,4.7,8.0,3.5,0.8,2.5,19.91,403.0
366.0,372,316,327,380.0,377.0,207,373,60,60,58,62,33.0,108,458,442,5.1,8.0,3.0,0.9,5.5,17.21,356.3333333333333
394.0,388,392,406,408.0,422.0,227,370,60,61,51,57,33.0,111,506,443,4.7,8.0,3.5,0.6,2.6,17.81,401.6666666666667
352.0,377,330,317,366.0,361.0,211,383,60,60,58,63,32.0,103,529,411,5.1,8.1,3.0,1.0,5.3,17.33,350.5
397.0,382,397,406,403.0,415.0,209,364,60,61,51,56,32.0,106,525,441,4.6,8.1,3.6,0.7,2.6,17.27,400.0
409.0,389,414,391,413.0,419.0,435,710,60,62,52,59,32.0,99,551,405,4.5,7.9,3.5,1.6,2.5,24.05,405.8333333333333
369.0,405,323,320,372.0,394.0,252,414,60,60,58,63,31.0,101,469,417,5.1,7.5,2.6,0.9,5.5,18.56,363.8333333333333
400.0,373,400,406,410.0,413.0,248,420,60,52,59,31,30.0,104,504,433,4.6,7.9,3.5,0.9,2.5,18.44,400.3333333333333
417.0,382,406,409,423.0,406.0,425,677,60,63,54,61,34.0,104,531,401,4.4,7.8,3.5,1.7,2.5,23.75,407.1666666666667
363.0,336,326,322,381.0,385.0,247,404,60,60,58,63,32.0,104,539,415,5.1,7.5,3.1,0.8,5.5,18.41,352.1666666666667
396.0,366,394,389,406.0,414.0,252,408,60,61,53,59,32.0,107,528,421,4.5,8.2,3.6,0.8,2.5,18.56,394.1666666666667
400.0,414,341,341,341.0,392.0,500,620,60,60,58,64,32.0,105,560,392,4.9,7.7,2.6,1.7,5.5,26.0,371.5
376.0,409,329,324,371.0,407.0,285,444,60,61,59,64,36.0,105,476,416,5.0,8.0,2.6,1.1,5.5,19.55,369.3333333333333
389.0,401,337,332,380.0,399.0,354,537,60,60,56,63,31.0,104,489,368,5.0,8.0,2.4,1.4,5.5,21.62,373.0
390.0,399,337,332,382.0,405.0,345,533,60,60,57,63,31.0,104,557,399,5.0,8.0,2.5,1.4,5.5,21.35,374.1666666666667
407.0,377,397,394,411.0,411.0,386,600,60,62,52,59,32.0,109,542,309,4.4,8.0,3.5,1.6,2.5,22.58,399.5
411.0,363,392,386,405.0,427.0,366,584,60,62,52,58,32.0,109,517,406,4.5,8.2,3.5,1.4,2.5,21.98,397.3333333333333
403.0,366,391,389,413.0,425.0,384,586,60,62,53,59,32.0,109,524,394,4.4,8.1,3.5,1.7,2.5,22.52,397.8333333333333
416.0,364,389,389,407.0,416.0,366,562,60,62,52,59,33.0,107,546,405,4.3,8.0,3.5,1.7,2.4,21.98,396.8333333333333
410.0,372,392,397,414.0,418.0,408,616,60,62,52,58,35.0,106,545,396,4.3,7.9,3.5,1.7,2.4,23.24,400.5
413.0,363,384,389,402.0,416.0,350,548,60,62,51,57,34.0,107,511,400,4.3,8.0,3.5,1.4,2.4,21.5,394.5
409.0,380,384,394,410.0,415.0,373,566,60,62,52,58,39.0,106,515,393,4.3,8.1,3.5,1.7,2.4,22.19,398.6666666666667
383.0,406,331,340,372.0,396.0,544,393,60,60,58,63,38.0,107,545,393,5.0,7.8,2.6,1.3,5.5,27.32,371.3333333333333
386.0,403,329,342,381.0,393.0,359,648,60,59,57,63,31.0,106,546,393,5.1,7.8,2.4,1.4,5.5,21.77,372.3333333333333
396.0,406,337,349,386.0,398.0,387,602,60,60,59,64,32.0,104,448,392,5.0,8.0,2.6,1.6,5.5,22.61,378.6666666666667
402.0,410,340,352,391.0,405.0,400,637,60,61,58,64,31.0,108,507,396,5.0,7.7,2.7,1.6,5.5,23.0,383.3333333333333
397.0,360,377,397,399.0,416.0,303,480,60,61,50,56,31.0,118,531,410,4.3,8.1,3.5,1.2,2.4,20.09,391.0
427.0,416,407,431,408.0,422.0,190,295,60,62,50,69,32.0,115,545,441,4.4,8.1,3.5,0.6,2.4,16.7,418.5
393.0,381,371,391,393.0,393.0,193,306,60,61,49,55,30.0,115,495,434,4.2,7.6,3.5,0.6,2.3,16.79,387.0
402.0,369,386,389,411.0,410.0,355,546,60,62,50,56,35.0,109,512,402,4.0,7.7,3.5,1.4,2.3,21.65,394.5
405.0,369,375,397,406.0,409.0,336,520,60,62,49,55,32.0,115,536,406,4.0,8.0,3.5,1.3,2.2,21.08,393.5
407.0,365,375,397,409.0,406.0,346,531,60,61,49,55,36.0,115,540,402,3.9,7.9,3.6,1.3,2.2,21.38,393.1666666666667
424.0,416,399,433,406.0,411.0,201,321,60,62,50,67,31.0,113,533,436,4.3,8.6,3.6,0.7,2.3,17.03,414.8333333333333
392.0,385,373,373,394.0,392.0,193,307,60,62,49,54,30.0,114,498,435,3.8,7.9,3.6,0.5,2.1,16.79,384.8333333333333
440.0,443,428,494,419.0,486.0,406,668,60,62,54,72,37.0,110,561,411,4.1,7.0,3.4,1.8,2.0,23.18,451.6666666666667
407.0,396,383,402,390.0,389.0,195,263,60,61,49,68,32.0,111,485,415,4.0,8.4,3.5,0.6,2.2,16.85,394.5
392.0,394,374,397,391.0,402.0,210,415,60,62,51,56,31.0,108,507,436,3.8,8.2,3.5,0.6,2.1,17.3,391.6666666666667
409.0,403,392,418,401.0,393.0,245,359,60,61,51,70,32.0,106,524,415,4.0,8.1,3.5,0.8,2.1,18.35,402.6666666666667
376.0,371,307,328,389.0,403.0,250,289,60,59,59,63,30.0,105,517,517,5.2,8.0,3.2,0.8,5.5,18.5,362.3333333333333
409.0,401,391,419,400.0,399.0,240,353,60,61,51,70,32.0,106,524,415,4.0,8.0,3.6,0.8,2.1,18.2,403.1666666666667
375.0,375,307,329,382.0,402.0,235,378,60,59,58,63,30.0,105,518,516,5.2,8.1,3.2,0.8,5.5,18.05,361.6666666666667
